Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color,Calculation_Type,Complexity_Score,Complexity_Management_Score,Complexity_Recommendations,Complexity_Management_Max_Score
Account Planning,# Plans with Opportunities,"CALCULATE (
    [# of Account Plans],
    FILTER (
        VALUES ( 'Account'[AccountPlanID] ),
        [# of Priorities w/ Pipeline] > 0
    )
)",,good,No,,No,,Yes,"# of account plans, # of priorities w/ pipeline",Yes,,"# Plans with Opportunities -> Account Planning + CALCULATE (
    [# of Account Plans],
    FILTER (
        VALUES ( 'Account'[AccountPlanID] ),
        [# of Priorities w/ Pipeline] > 0
    )
) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # of Priorities w/ Pipeline -> Account Planning + CALCULATE([# of Priorities] 
,KEEPFILTERS('Account Planning'[Attached To Opportunity] = ""Yes"")
,KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))",The name '# Plans with Opportunities' is self-explanatory as it clearly indicates it counts plans associated with opportunities.,"The name reflects the calculation, which filters account plans where there are priorities with a pipeline, aligning with the description.","The name uses standard abbreviations like '#' for 'number of', which are widely understood and not problematic.",1.8199999999999998,2.0,0.9099999999999999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Replace division operator (/) with DIVIDE() function for error handling; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,% Accounts w/ Plan w/ Oppty,"DIVIDE ( [# Plans with Opportunities], [# of Account Plans],"""" )",,good,No,,No,,Yes,"# of account plans, # plans with opportunities",No,,"% Accounts w/ Plan w/ Oppty -> Account Planning + DIVIDE ( [# Plans with Opportunities], [# of Account Plans],"""" ) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # Plans with Opportunities -> Account Planning + CALCULATE (
    [# of Account Plans],
    FILTER (
        VALUES ( 'Account'[AccountPlanID] ),
        [# of Priorities w/ Pipeline] > 0
    )
)",The name '% Accounts w/ Plan w/ Oppty' is self-explanatory as it indicates it calculates the percentage of accounts with plans that have opportunities.,"The name reflects the calculation, which divides the number of plans with opportunities by the total number of account plans.","The abbreviations 'w/' and 'Oppty' are common and widely understood, so they are not problematic.",1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,% Accounts w/ Strategic or Full Plan,"
    DIVIDE ( [# Accounts w/ Strategic or Full Plan], [# of Account Plans],"""")",,good,No,,No,,Yes,"# accounts w/ strategic or full plan, # of account plans",No,,"% Accounts w/ Strategic or Full Plan -> Account Planning + 
    DIVIDE ( [# Accounts w/ Strategic or Full Plan], [# of Account Plans],"""") | REFERENCES: # Accounts w/ Strategic or Full Plan -> Account Planning + 
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    ), # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '% Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it calculates the percentage of accounts with either a strategic or full plan.,"The name reflects the calculation, which divides the number of accounts with strategic or full plans by the total number of account plans.",The abbreviation 'w/' is widely understood and not problematic.,1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Replace division operator (/) with DIVIDE() function for error handling; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,# Accounts w/ Strategic or Full Plan,"
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    )",,good,No,,No,,Yes,# of account plans,Yes,,"# Accounts w/ Strategic or Full Plan -> Account Planning + 
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    ) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it counts accounts with either a strategic or full plan.,"The name reflects the calculation, which filters account plans based on plan type being strategic or full.","The abbreviation '#' is widely understood as 'number of', so it is not problematic.",1.8199999999999998,2.0,0.9099999999999999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,# Plans Manager Reviewed (last 6 months),"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180)))",,good,No,,No,,Yes,# of account plans,Yes,,"# Plans Manager Reviewed (last 6 months) -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180))) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it counts plans reviewed by managers in the last six months.,"The name reflects the calculation, which filters account plans based on the manager review date being within the last 180 days.","The abbreviation '#' is widely understood as 'number of', so it is not problematic.",1.94,2.0,0.97,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7999999999999999,0.23999999999999996,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% Plans Manager Reviewed (last 6 months),"
    DIVIDE([# Plans Manager Reviewed (last 6 months)], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans manager reviewed (last 6 months)",No,,"% Plans Manager Reviewed (last 6 months) -> Account Planning + 
    DIVIDE([# Plans Manager Reviewed (last 6 months)], [# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # Plans Manager Reviewed (last 6 months) -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180)))",The name '% Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it calculates the percentage of plans reviewed by managers in the last six months.,"The name reflects the calculation, which divides the number of plans reviewed by managers in the last six months by the total number of account plans.",The name does not contain any problematic abbreviations.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# Accounts w/ Stakeholder Map,"CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    )",,good,No,,No,,Yes,# of account plans,Yes,,"# Accounts w/ Stakeholder Map -> Account Planning + CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    ) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Accounts w/ Stakeholder Map' is self-explanatory as it indicates it counts accounts with a stakeholder map.,"The name reflects the calculation, which filters account plans based on the presence of a stakeholder map.","The abbreviation '#' is widely understood as 'number of', so it is not problematic.",1.8199999999999998,2.0,0.9099999999999999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,% Accounts w/ Stakeholder Map,"
    DIVIDE( [# Accounts w/ Stakeholder Map], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# accounts w/ stakeholder map, # of account plans",No,,"% Accounts w/ Stakeholder Map -> Account Planning + 
    DIVIDE( [# Accounts w/ Stakeholder Map], [# of Account Plans],"""") | REFERENCES: # Accounts w/ Stakeholder Map -> Account Planning + CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    ), # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '% Accounts w/ Stakeholder Map' is self-explanatory as it indicates it calculates the percentage of accounts with a stakeholder map.,"The name reflects the calculation, which divides the number of accounts with a stakeholder map by the total number of account plans.",The name does not contain any problematic abbreviations.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% of Priorities w/ future Date,"
VAR Numerator = CALCULATE( [# of Active Priorities],
    KEEPFILTERS( 'Account Plan Priority'[Time Frame Date] > today() )
)        
                                                            
RETURN DIVIDE(Numerator,[# of Active Priorities],"""") ",,good,No,,No,,Yes,# of active priorities,No,,"% of Priorities w/ future Date -> Account Planning + 
VAR Numerator = CALCULATE( [# of Active Priorities],
    KEEPFILTERS( 'Account Plan Priority'[Time Frame Date] > today() )
)        
                                                            
RETURN DIVIDE(Numerator,[# of Active Priorities],"""")  | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",The name '% of Priorities w/ future Date' is self-explanatory as it indicates it calculates the percentage of priorities with a future date.,"The name reflects the calculation, which divides the number of active priorities with a future date by the total number of active priorities.",The abbreviation 'w/' is widely understood and not problematic.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Account Planning,Linked to Objectives,"var Num=CALCULATE([# of Priorities],'Account Planning'[CustomerObjectiveId] <> """",
    'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
    KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")
)
 Var Den=   CALCULATE([# of Priorities],'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
        KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")    )
 
RETURN DIVIDE(Num,Den)",,warning,No,,No,,Yes,# of priorities,No,,"Linked to Objectives -> Account Planning + var Num=CALCULATE([# of Priorities],'Account Planning'[CustomerObjectiveId] <> """",
    'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
    KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")
)
 Var Den=   CALCULATE([# of Priorities],'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
        KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")    )
 
RETURN DIVIDE(Num,Den) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",The name 'Linked to Objectives' is self-explanatory as it indicates it calculates the proportion of priorities linked to objectives.,"The name reflects the calculation, which divides the number of priorities linked to objectives by the total number of priorities.",The name does not contain any problematic abbreviations.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,Modified On,"IF(MAX('Account'[Days Since Modified])=BLANK(),BLANK(),IF(MAX('Account'[Days Since Modified])>30,0,1))",,warning,No,,No,,No,,No,,"Modified On -> Account Planning + IF(MAX('Account'[Days Since Modified])=BLANK(),BLANK(),IF(MAX('Account'[Days Since Modified])>30,0,1))",The name 'Modified On' is self-explanatory as it indicates it relates to the modification date of an account.,"The name reflects the calculation, which checks if the modification date is within a certain range.",The name does not contain any problematic abbreviations.,1.5499999999999998,2.0,0.7749999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,complex_calculation,0.5,0.15,Rule 4: Consider breaking complex calculation into multiple simpler measures,0.3
Account Planning,Last Reviewed,"

SWITCH (

    TRUE,

    MAX ( 'Account'[Manager Reviewed Date] ) = BLANK (), BLANK (),

    MAX ( 'Account'[Manager Reviewed Flag] ) = ""Yes""

        && MAX ( 'Account'[Manager Reviewed Date] )

            > TODAY () - 90, 1,

    0

)",,warning,No,,No,,No,,No,,"Last Reviewed -> Account Planning + 

SWITCH (

    TRUE,

    MAX ( 'Account'[Manager Reviewed Date] ) = BLANK (), BLANK (),

    MAX ( 'Account'[Manager Reviewed Flag] ) = ""Yes""

        && MAX ( 'Account'[Manager Reviewed Date] )

            > TODAY () - 90, 1,

    0

)",The name 'Last Reviewed' is self-explanatory as it indicates it relates to the last review date of an account.,"The name reflects the calculation, which checks if the last review date meets certain conditions.",The name does not contain any problematic abbreviations.,1.58,2.0,0.79,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,complex_calculation,0.6,0.18,Rule 4: Consider breaking complex calculation into multiple simpler measures,0.3
Account Planning,# of Plans w/ Priority,"SUMX( VALUES( 'Account Planning'[AccountPlanID] ), 1 )
                ",,good,No,,No,,No,,No,,"# of Plans w/ Priority -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanID] ), 1 )
                ",The name '# of Plans w/ Priority' is self-explanatory as it indicates it counts plans with priorities.,"The name reflects the calculation, which sums up plans with priorities.","The abbreviation '#' is widely understood as 'number of', so it is not problematic.",1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Account Planning,% of Priorities with Partner,"
VAR Numerator = CALCULATE([# of Priorities] ,
    KEEPFILTERS('Account Plan Partners'[AccountPartnerProfileId] <> """")
)
VAR Denominator = [# of Priorities]


RETURN DIVIDE(Numerator,Denominator, BLANK())",,good,No,,No,,Yes,# of priorities,No,,"% of Priorities with Partner -> Account Planning + 
VAR Numerator = CALCULATE([# of Priorities] ,
    KEEPFILTERS('Account Plan Partners'[AccountPartnerProfileId] <> """")
)
VAR Denominator = [# of Priorities]


RETURN DIVIDE(Numerator,Denominator, BLANK()) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",The name '% of Priorities with Partner' is self-explanatory as it indicates it calculates the percentage of priorities associated with a partner.,"The name reflects the calculation, which divides the number of priorities with a partner by the total number of priorities.",The name does not contain any problematic abbreviations.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% Plans Reviewed < 90 Days,"DIVIDE([# plans with manger reviewed date in last 90 days],[# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans with manger reviewed date in last 90 days",No,,"% Plans Reviewed < 90 Days -> Account Planning + DIVIDE([# plans with manger reviewed date in last 90 days],[# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # plans with manger reviewed date in last 90 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90)))",The name '% Plans Reviewed < 90 Days' is self-explanatory as it indicates it calculates the percentage of plans reviewed within the last 90 days.,"The name reflects the calculation, which divides the number of plans reviewed in the last 90 days by the total number of account plans.",The name does not contain any problematic abbreviations.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# plans with manger reviewed date in last 90 days,"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90)))",,good,No,,No,,Yes,# of account plans,Yes,,"# plans with manger reviewed date in last 90 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90))) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")","The measure name clearly indicates it counts plans with a manager-reviewed date within the last 90 days, which aligns with the context provided.","The name accurately reflects the calculation, which filters account plans based on the manager-reviewed date being within the last 90 days.",There are no problematic abbreviations in the measure name.,1.94,2.0,0.97,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7999999999999999,0.23999999999999996,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# plans with days since modified < 30 days,"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30))",,good,No,,No,,Yes,# of account plans,Yes,,"# plans with days since modified < 30 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30)) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")","The measure name clearly indicates it counts plans where the days since last modified are less than 30, which aligns with the context.","The name reflects the calculation, which filters account plans based on the days since modified being less than 30.",There are no problematic abbreviations in the measure name.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% Plans Modified < 30 Days,"DIVIDE([# plans with days since modified < 30 days],[# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans with days since modified < 30 days",No,,"% Plans Modified < 30 Days -> Account Planning + DIVIDE([# plans with days since modified < 30 days],[# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # plans with days since modified < 30 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30))","The measure name indicates it calculates the percentage of plans modified within the last 30 days, which aligns with the context.","The name reflects the calculation, which divides the count of plans modified within 30 days by the total number of account plans.",There are no problematic abbreviations in the measure name.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% of Priorities with Top Priority,"DIVIDE( [# of Top Priorities], [# of Active Priorities],"""" )",,warning,No,,No,,Yes,"# of active priorities, # of top priorities",No,,"% of Priorities with Top Priority -> Account Planning + DIVIDE( [# of Top Priorities], [# of Active Priorities],"""" ) | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active"")), # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))","The measure name indicates it calculates the percentage of priorities that are marked as top priority, which aligns with the context.","The name reflects the calculation, which divides the count of top priorities by the count of active priorities.",There are no problematic abbreviations in the measure name.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% of Top Priorities with CSP,"DIVIDE([# of Top Priorities with CSP],[# of Top Priorities])",,warning,No,,No,,Yes,"# of top priorities, # of top priorities with csp",No,,"% of Top Priorities with CSP -> Account Planning + DIVIDE([# of Top Priorities with CSP],[# of Top Priorities]) | REFERENCES: # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE)), # of Top Priorities with CSP -> Account Planning + CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE))","The measure name indicates it calculates the percentage of top priorities associated with CSP, which aligns with the context.","The name reflects the calculation, which divides the count of top priorities with CSP by the total count of top priorities.",There are no problematic abbreviations in the measure name.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# of Top Priorities with CSP,"CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE))",,good,No,,No,,Yes,# of top priorities,Yes,,"# of Top Priorities with CSP -> Account Planning + CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE)) | REFERENCES: # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))","The measure name indicates it counts the number of top priorities associated with CSP, which aligns with the context.","The name reflects the calculation, which filters top priorities based on their association with CSP.",There are no problematic abbreviations in the measure name.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Account Planning,# of Top Priorities,"CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))",,good,No,,No,,Yes,# of active priorities,Yes,,"# of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE)) | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))","The measure name indicates it counts the number of top priorities, which aligns with the context.","The name reflects the calculation, which filters active priorities to count only those marked as top priority.",There are no problematic abbreviations in the measure name.,1.94,2.0,0.97,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7999999999999999,0.23999999999999996,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# Accounts with MACC,"CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes""))",,good,No,,No,,Yes,tpid count,Yes,,"# Accounts with MACC -> Account Planning + CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes"")) | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )","The measure name indicates it counts the number of accounts with MACC, which aligns with the context.","The name reflects the calculation, which filters accounts based on the MACC pipeline flag.",There are no problematic abbreviations in the measure name.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Account Planning,% Accounts with MACC Consumption Plan,"VAR _Num=CALCULATE([# Accounts with MACC],KEEPFILTERS(Account[Consumption Flag]=""Yes""))

RETURN DIVIDE(_Num,[# Accounts with MACC],"""")

",,good,No,,No,,Yes,# accounts with macc,No,,"% Accounts with MACC Consumption Plan -> Account Planning + VAR _Num=CALCULATE([# Accounts with MACC],KEEPFILTERS(Account[Consumption Flag]=""Yes""))

RETURN DIVIDE(_Num,[# Accounts with MACC],"""")

 | REFERENCES: # Accounts with MACC -> Account Planning + CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes""))","The measure name indicates it calculates the percentage of accounts with a MACC consumption plan, which aligns with the context.","The name reflects the calculation, which divides the count of accounts with a MACC consumption plan by the total count of accounts with MACC.",There are no problematic abbreviations in the measure name.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Account Planning,% of Accounts with QBR,"
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
",,good,No,,No,,Yes,tpid count,No,,"% of Accounts with QBR -> Account Planning + 
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
 | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )","The measure name indicates it calculates the percentage of accounts with QBR, which aligns with the context.","The name reflects the calculation, which divides the count of accounts with QBR by the total count of accounts.",There are no problematic abbreviations in the measure name.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
