Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color
Account Planning,% Accounts w/ Strategic or Full Plan,"
    DIVIDE ( [# Accounts w/ Strategic or Full Plan], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# accounts w/ strategic or full plan, # of account plans",No,,"% Accounts w/ Strategic or Full Plan -> Account Planning + 
    DIVIDE ( [# Accounts w/ Strategic or Full Plan], [# of Account Plans],"""") | REFERENCES: # Accounts w/ Strategic or Full Plan -> Account Planning + 
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    ), # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '% Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates the percentage of accounts with either a strategic or full plan.,The name reflects the calculation as the context shows it divides the number of accounts with strategic or full plans by the total number of account plans.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# Accounts w/ Strategic or Full Plan,"
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    )",,good,No,,No,,Yes,# of account plans,Yes,,"# Accounts w/ Strategic or Full Plan -> Account Planning + 
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    ) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates the number of accounts with either a strategic or full plan.,The name reflects the calculation as the context shows it calculates the number of account plans filtered by strategic or full plan types.,There are no problematic abbreviations in the measure name. The use of '#' for 'number of' is a standard and widely understood abbreviation.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,# Plans Manager Reviewed (last 6 months),"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180)))",,good,No,,No,,Yes,# of account plans,Yes,,"# Plans Manager Reviewed (last 6 months) -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180))) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates the number of plans reviewed by managers in the last six months.,The name reflects the calculation as the context shows it calculates the number of account plans with a manager-reviewed date within the last 180 days.,There are no problematic abbreviations in the measure name. The use of '#' for 'number of' is a standard and widely understood abbreviation.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,% Plans Manager Reviewed (last 6 months),"
    DIVIDE([# Plans Manager Reviewed (last 6 months)], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans manager reviewed (last 6 months)",No,,"% Plans Manager Reviewed (last 6 months) -> Account Planning + 
    DIVIDE([# Plans Manager Reviewed (last 6 months)], [# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # Plans Manager Reviewed (last 6 months) -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180)))",The name '% Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates the percentage of plans reviewed by managers in the last six months.,The name reflects the calculation as the context shows it divides the number of plans reviewed by managers in the last six months by the total number of account plans.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# Accounts w/ Stakeholder Map,"CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    )",,good,No,,No,,Yes,# of account plans,Yes,,"# Accounts w/ Stakeholder Map -> Account Planning + CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    ) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '# Accounts w/ Stakeholder Map' is self-explanatory as it indicates the number of accounts with a stakeholder map.,The name reflects the calculation as the context shows it calculates the number of account plans where a stakeholder map exists.,There are no problematic abbreviations in the measure name. The use of '#' for 'number of' is a standard and widely understood abbreviation.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,% Accounts w/ Stakeholder Map,"
    DIVIDE( [# Accounts w/ Stakeholder Map], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# accounts w/ stakeholder map, # of account plans",No,,"% Accounts w/ Stakeholder Map -> Account Planning + 
    DIVIDE( [# Accounts w/ Stakeholder Map], [# of Account Plans],"""") | REFERENCES: # Accounts w/ Stakeholder Map -> Account Planning + CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    ), # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The name '% Accounts w/ Stakeholder Map' is self-explanatory as it indicates the percentage of accounts with a stakeholder map.,The name reflects the calculation as the context shows it divides the number of accounts with a stakeholder map by the total number of account plans.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Priorities w/ future Date,"
VAR Numerator = CALCULATE( [# of Active Priorities],
    KEEPFILTERS( 'Account Plan Priority'[Time Frame Date] > today() )
)        
                                                            
RETURN DIVIDE(Numerator,[# of Active Priorities],"""") ",,warning,No,,No,,Yes,# of active priorities,No,,"% of Priorities w/ future Date -> Account Planning + 
VAR Numerator = CALCULATE( [# of Active Priorities],
    KEEPFILTERS( 'Account Plan Priority'[Time Frame Date] > today() )
)        
                                                            
RETURN DIVIDE(Numerator,[# of Active Priorities],"""")  | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",The name '% of Priorities w/ future Date' is self-explanatory as it indicates the percentage of priorities with a future date.,The name reflects the calculation as the context shows it divides the number of active priorities with a future date by the total number of active priorities.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,Linked to Objectives,"var Num=CALCULATE([# of Priorities],'Account Planning'[CustomerObjectiveId] <> """",
    'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
    KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")
)
 Var Den=   CALCULATE([# of Priorities],'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
        KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")    )
 
RETURN DIVIDE(Num,Den)",,warning,No,,No,,Yes,# of priorities,No,,"Linked to Objectives -> Account Planning + var Num=CALCULATE([# of Priorities],'Account Planning'[CustomerObjectiveId] <> """",
    'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
    KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")
)
 Var Den=   CALCULATE([# of Priorities],'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
        KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")    )
 
RETURN DIVIDE(Num,Den) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",The name 'Linked to Objectives' is self-explanatory as it indicates the measure calculates the linkage to objectives.,The name reflects the calculation as the context shows it calculates the ratio of priorities linked to customer objectives.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,Modified On,"IF(MAX('Account'[Days Since Modified])=BLANK(),BLANK(),IF(MAX('Account'[Days Since Modified])>30,0,1))",,warning,No,,No,,No,,No,,"Modified On -> Account Planning + IF(MAX('Account'[Days Since Modified])=BLANK(),BLANK(),IF(MAX('Account'[Days Since Modified])>30,0,1))",The name 'Modified On' is self-explanatory as it indicates the measure relates to the modification date of an account.,The name reflects the calculation as the context shows it checks if the account was modified within the last 30 days.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,Last Reviewed,"

SWITCH (

    TRUE,

    MAX ( 'Account'[Manager Reviewed Date] ) = BLANK (), BLANK (),

    MAX ( 'Account'[Manager Reviewed Flag] ) = ""Yes""

        && MAX ( 'Account'[Manager Reviewed Date] )

            > TODAY () - 90, 1,

    0

)",,warning,No,,No,,No,,No,,"Last Reviewed -> Account Planning + 

SWITCH (

    TRUE,

    MAX ( 'Account'[Manager Reviewed Date] ) = BLANK (), BLANK (),

    MAX ( 'Account'[Manager Reviewed Flag] ) = ""Yes""

        && MAX ( 'Account'[Manager Reviewed Date] )

            > TODAY () - 90, 1,

    0

)",The name 'Last Reviewed' is self-explanatory as it indicates the measure relates to the last review date.,The name reflects the calculation as the context shows it determines whether the last review date was within the last 90 days.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# of Plans w/ Priority,"SUMX( VALUES( 'Account Planning'[AccountPlanID] ), 1 )
                ",,warning,No,,No,,No,,No,,"# of Plans w/ Priority -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanID] ), 1 )
                ",The name '# of Plans w/ Priority' is self-explanatory as it indicates the number of plans with priorities.,The name reflects the calculation as the context shows it calculates the number of account plans with priorities.,There are no problematic abbreviations in the measure name. The use of '#' for 'number of' is a standard and widely understood abbreviation.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Priorities with Partner,"
VAR Numerator = CALCULATE([# of Priorities] ,
    KEEPFILTERS('Account Plan Partners'[AccountPartnerProfileId] <> """")
)
VAR Denominator = [# of Priorities]


RETURN DIVIDE(Numerator,Denominator, BLANK())",,warning,No,,No,,Yes,# of priorities,No,,"% of Priorities with Partner -> Account Planning + 
VAR Numerator = CALCULATE([# of Priorities] ,
    KEEPFILTERS('Account Plan Partners'[AccountPartnerProfileId] <> """")
)
VAR Denominator = [# of Priorities]


RETURN DIVIDE(Numerator,Denominator, BLANK()) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",The name '% of Priorities with Partner' is self-explanatory as it indicates the percentage of priorities associated with a partner.,The name reflects the calculation as the context shows it divides the number of priorities with a partner by the total number of priorities.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% Plans Reviewed < 90 Days,"DIVIDE([# plans with manger reviewed date in last 90 days],[# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans with manger reviewed date in last 90 days",No,,"% Plans Reviewed < 90 Days -> Account Planning + DIVIDE([# plans with manger reviewed date in last 90 days],[# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # plans with manger reviewed date in last 90 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90)))",The name '% Plans Reviewed < 90 Days' is self-explanatory as it indicates the percentage of plans reviewed within the last 90 days.,The name reflects the calculation as the context shows it divides the number of plans reviewed in the last 90 days by the total number of account plans.,There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# plans with manger reviewed date in last 90 days,"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90)))",,good,No,,No,,Yes,# of account plans,Yes,,"# plans with manger reviewed date in last 90 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-90))) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The measure name clearly indicates it calculates the number of plans with a manager-reviewed date within the last 90 days. This is self-explanatory given the context.,"The name accurately reflects the calculation in the context, which filters account plans by manager-reviewed dates within the last 90 days.",There are no cryptic abbreviations in the measure name. The use of '#' for 'number of' is standard and widely understood.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,# plans with days since modified < 30 days,"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30))",,good,No,,No,,Yes,# of account plans,Yes,,"# plans with days since modified < 30 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30)) | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",The measure name clearly indicates it calculates the number of plans modified within the last 30 days. This is self-explanatory given the context.,"The name reflects the calculation in the context, which filters account plans by days since they were last modified being less than 30.",There are no cryptic abbreviations in the measure name. The use of '#' for 'number of' is standard and widely understood.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,% Plans Modified < 30 Days,"DIVIDE([# plans with days since modified < 30 days],[# of Account Plans],"""")",,warning,No,,No,,Yes,"# of account plans, # plans with days since modified < 30 days",No,,"% Plans Modified < 30 Days -> Account Planning + DIVIDE([# plans with days since modified < 30 days],[# of Account Plans],"""") | REFERENCES: # of Account Plans -> Account Planning + CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes""), # plans with days since modified < 30 days -> Account Planning + CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Days Since Modified] < 30))",The measure name indicates it calculates the percentage of plans modified within the last 30 days. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of plans modified within 30 days by the total number of account plans.",There are no cryptic abbreviations in the measure name. The '%' symbol is standard and widely understood.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Priorities with Top Priority,"DIVIDE( [# of Top Priorities], [# of Active Priorities],"""" )",,warning,No,,No,,Yes,"# of active priorities, # of top priorities",No,,"% of Priorities with Top Priority -> Account Planning + DIVIDE( [# of Top Priorities], [# of Active Priorities],"""" ) | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active"")), # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))",The measure name indicates it calculates the percentage of priorities that are marked as top priority. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of top priorities by the number of active priorities.",There are no cryptic abbreviations in the measure name. The '%' symbol is standard and widely understood.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Top Priorities with CSP,"DIVIDE([# of Top Priorities with CSP],[# of Top Priorities])",,warning,No,,No,,Yes,"# of top priorities, # of top priorities with csp",No,,"% of Top Priorities with CSP -> Account Planning + DIVIDE([# of Top Priorities with CSP],[# of Top Priorities]) | REFERENCES: # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE)), # of Top Priorities with CSP -> Account Planning + CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE))",The measure name indicates it calculates the percentage of top priorities that have a CSP. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of top priorities with CSP by the total number of top priorities.",There are no cryptic abbreviations in the measure name. 'CSP' is a standard abbreviation in business contexts.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# of Top Priorities with CSP,"CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE))",,good,No,,No,,Yes,# of top priorities,Yes,,"# of Top Priorities with CSP -> Account Planning + CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE)) | REFERENCES: # of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))",The measure name indicates it calculates the number of top priorities with CSP. This is self-explanatory given the context.,"The name reflects the calculation in the context, which filters top priorities to include only those with CSP.",There are no cryptic abbreviations in the measure name. 'CSP' is a standard abbreviation in business contexts.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,# of Top Priorities,"CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))",,good,No,,No,,Yes,# of active priorities,Yes,,"# of Top Priorities -> Account Planning + CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE)) | REFERENCES: # of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",The measure name indicates it calculates the number of top priorities. This is self-explanatory given the context.,"The name reflects the calculation in the context, which filters active priorities to include only those marked as top priorities.",There are no cryptic abbreviations in the measure name. The '#' symbol is standard and widely understood.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,# Accounts with MACC,"CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes""))",,good,No,,No,,Yes,tpid count,Yes,,"# Accounts with MACC -> Account Planning + CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes"")) | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )",The measure name indicates it calculates the number of accounts with MACC. This is self-explanatory given the context.,"The name reflects the calculation in the context, which filters accounts to include only those with a MACC pipeline.",There are no cryptic abbreviations in the measure name. 'MACC' is a standard abbreviation in this business context.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Account Planning,% Accounts with MACC Consumption Plan,"VAR _Num=CALCULATE([# Accounts with MACC],KEEPFILTERS(Account[Consumption Flag]=""Yes""))

RETURN DIVIDE(_Num,[# Accounts with MACC],"""")

",,warning,No,,No,,Yes,# accounts with macc,No,,"% Accounts with MACC Consumption Plan -> Account Planning + VAR _Num=CALCULATE([# Accounts with MACC],KEEPFILTERS(Account[Consumption Flag]=""Yes""))

RETURN DIVIDE(_Num,[# Accounts with MACC],"""")

 | REFERENCES: # Accounts with MACC -> Account Planning + CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes""))",The measure name indicates it calculates the percentage of accounts with a MACC consumption plan. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of accounts with a MACC consumption plan by the total number of accounts with MACC.",There are no cryptic abbreviations in the measure name. 'MACC' is a standard abbreviation in this business context.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Accounts with QBR,"
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
",,warning,No,,No,,Yes,tpid count,No,,"% of Accounts with QBR -> Account Planning + 
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
 | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )",The measure name indicates it calculates the percentage of accounts with QBR. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of accounts with QBR by the total number of accounts.",There are no cryptic abbreviations in the measure name. 'QBR' is a standard abbreviation in business contexts.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,% of Accounts with CSDR Within Last 30 Days,"
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
",,warning,No,,No,,Yes,tpid count,No,,"% of Accounts with CSDR Within Last 30 Days -> Account Planning + 
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
 | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )",The measure name indicates it calculates the percentage of accounts with CSDR within the last 30 days. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the number of accounts with CSDR within the last 30 days by the total number of accounts with CSDR.",There are no cryptic abbreviations in the measure name. 'CSDR' is a standard abbreviation in this business context.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Account Planning,# of Active Priorities,"CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",,good,No,,No,,Yes,# of priorities,Yes,,"# of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active"")) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",The measure name indicates it calculates the number of active priorities. This is self-explanatory given the context.,"The name reflects the calculation in the context, which filters priorities to include only those with an active status.",There are no cryptic abbreviations in the measure name. The '#' symbol is standard and widely understood.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,% Billed Pipeline w/ Priority,"VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X )",,warning,No,,No,,Yes,"billed pipeline, billed pipeline w/ priority",No,,"% Billed Pipeline w/ Priority -> Pipeline + VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X ) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base], Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",The measure name indicates it calculates the percentage of billed pipeline with priority. This is self-explanatory given the context.,"The name reflects the calculation in the context, which divides the billed pipeline with priority by the total billed pipeline.",There are no cryptic abbreviations in the measure name. The '%' symbol and 'w/' are standard and widely understood.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,Billed Pipeline,[Billed Pipeline Base],,good,Yes,Direct reference to: billed pipeline base,No,,Yes,billed pipeline base,Yes,DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: billed pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,"Billed Pipeline -> Pipeline + [Billed Pipeline Base] | REFERENCES: Billed Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",The measure name indicates it calculates the billed pipeline. This is self-explanatory given the context.,"The name reflects the calculation in the context, which sums the pipeline amounts where the type is billed.",There are no cryptic abbreviations in the measure name. The name is clear and descriptive.,1.5,1.6999999999999997,0.8823529411764707,0.2,0.2,0.0,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
