Table Name,Issue_Severity,Measure Name,Measure Formula,Calculation Type,AI Analyzed,Have Same Measure Definition,Is Standard Measure,Self Explanatory Calculation Logic,Complexity Level,Meets Naming Convention Standards,Has Descriptions,Proper DAX References,Duplicate Measure Definition Score,Duplicate Measure Definition Max Score,Standard Library Measures Score,Standard Library Measures Max Score,Business Documentation Quality Score,Business Documentation Quality Max Score,Complexity Classification Score,Complexity Classification Max Score,Definition Based Naming Score,Definition Based Naming Max Score,Business Focused Naming Score,Business Focused Naming Max Score,DAX Reference Standards Score,DAX Reference Standards Max Score,Overall Score,Calculation Logic Score,Naming Score,Business Purpose,Standardized Calculation Logic Recommendations,Naming Conventions Recommendations
Account Planning,Warning,% Plans Modified < 30 Days,"DIVIDE([# plans with days since modified < 30 days],[# of Account Plans],"""")",Ratio Percentage,Yes,No - The measure has a unique calculation logic that calculates the percentage of plans modified within the last 30 days.,Yes - The measure aligns with standard business patterns for calculating percentages.,Yes - The calculation logic is straightforward and clearly calculates a percentage.,"Low - The measure uses a simple division operation, making it easy to understand and implement.",Yes - The name clearly describes the purpose and calculation of the measure.,"No - The measure lacks a description, which would help explain its business purpose in plain terms.",Yes - The DAX formula uses proper measure references and adheres to best practices.,0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculates the percentage of account plans modified within the last 30 days.,Add a description to explain the business purpose of the measure in plain terms. Ensure the measure is included in a standard library for enterprise use.,No changes needed as the naming convention is clear and descriptive.
Account Planning,Not Analyzed,% of Priorities with Top Priority,"DIVIDE( [# of Top Priorities], [# of Active Priorities],"""" )",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,% of Top Priorities with CSP,"DIVIDE([# of Top Priorities with CSP],[# of Top Priorities])",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,# of Top Priorities with CSP,"CALCULATE([# of Top Priorities],KEEPFILTERS('Account Plan Priority'[Is Top Priority with CSP]= TRUE))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,# of Top Priorities,"CALCULATE([# of Active Priorities]
    ,KEEPFILTERS('Account Plan Priority'[Is Top Priority Linked to Active Customer]= TRUE))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,# Accounts with MACC,"CALCULATE([TPID Count],KEEPFILTERS(Account[Has MACC Pipeline]=""Yes""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,% Accounts with MACC Consumption Plan,"VAR _Num=CALCULATE([# Accounts with MACC],KEEPFILTERS(Account[Consumption Flag]=""Yes""))

RETURN DIVIDE(_Num,[# Accounts with MACC],"""")

",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,% of Accounts with QBR,"
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,% of Accounts with CSDR Within Last 30 Days,"
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Account Planning,Not Analyzed,# of Active Priorities,"CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Billed Pipeline w/ Priority,"VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X )",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Billed Pipeline,[Billed Pipeline Base],Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Billed Opportunity Count,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Opportunity Count,"SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Committed Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Committed at Risk Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Committed + Risk Pipeline,[Committed Pipeline] + [Committed at Risk Pipeline],Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Billed Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,ACR Pipeline,[ACR Pipeline Base],Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Future year ACR Pipeline,"CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
)",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,ACR Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Future Year Billed Pipeline,"CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
)",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Opportunities w/ Priority,"SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Billed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Consumed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% of Billed Opties w/ future date,"
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% of Consumption Opties w/ future date,"
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Total Pipeline w/ Priority," VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Billed opties w/ close plan,"
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""")",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% of Total Opties w/ future date,"
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator) ",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Total Pipeline,[Billed Pipeline]+[ACR Pipeline],Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% ACR Pipeline w/ Priority,"VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X )",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Billed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""}))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Consumed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""}))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Total Opty count w/ priority,"VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Total Stage 1 Opty count w/ priority,"CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,% Total Stage 1 pipeline w/ priority,"CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",Ratio Percentage,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Billed Pipeline Base,"CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",Simple Aggregation,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,ACR Pipeline Base,"CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Open Opportunities w/ Priority,"CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Open Opportunities w/o Priority," CALCULATE([Opportunity Count]
 ,KEEPFILTERS('Opportunity'[Account Priority Attached]=""No"")
,KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag]=1))
",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Qualified Pipeline,"CALCULATE(
    SUM( 'Pipeline'[QualifiedPipeline] )
    , KEEPFILTERS( Pipeline[PipelineType] = ""Billed"" )
)
",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,Azure Qualified Pipeline,"CALCULATE(
    SUM('Pipeline'[QualifiedPipeline])
    ,KEEPFILTERS(Pipeline[PipelineType] = ""Consumption"")
    ,USERELATIONSHIP(Account[dimaccountgeographyhierarchykey],Pipeline[dimaccountgeographyhierarchykey]))",Complex Calculation,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
User Seller,Issue,CURRENT_USER,"LEFT(USERPRINCIPALNAME(),FIND(""@"",USERPRINCIPALNAME())-1)",Calculated Measure,Yes,"No - The measure uses a unique DAX formula to extract the username from the USERPRINCIPALNAME function, and no duplicates were found in the dataset.",No - This measure is not a standard business measure like Total Sales or Gross Margin. It is more of a utility measure for identifying the current user.,"No - The calculation logic is not immediately clear to a business user without technical knowledge of DAX functions like USERPRINCIPALNAME, LEFT, and FIND.","Low - The measure uses a straightforward combination of string manipulation functions, which are not computationally intensive or overly complex.",No - The name 'CURRENT_USER' is not descriptive enough to indicate that it extracts the username from the USERPRINCIPALNAME function. A more descriptive name like 'Extracted_Username' would be better.,"No - The measure lacks a description, which makes it harder for users to understand its purpose and calculation logic.",Yes - The measure uses proper DAX syntax and references functions correctly without any inconsistencies.,0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.200,0.400,0.200,0.400,0.200,0.200,0.550,0.500,0.600,"Extracts the username from the USERPRINCIPALNAME function, which can be used for user-specific filtering or personalization in reports.","Consider adding a description to explain the purpose of the measure in plain business terms. Ensure that the measure is necessary and aligns with the business use case. If it is a utility measure, consider hiding it from the report view to avoid confusion for end-users.","Rename the measure to something more descriptive, such as 'Extracted_Username', to better reflect its purpose and calculation logic. This will improve clarity for business users."
