Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Measure_Complexity_Level,Measure_Complexity_Explanation,Calculation_Type,Complexity_Recommendations,Has_Commonly_Used_Measure,Commonly_Used_Explanation,DAX_Recommendations,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Measure_Complexity_Score,Measure_Complexity_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Overall_Score,Max_Score,Confidence_Score,Recommendations
Calendar,Information Icon,"""i""",,warning,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name 'Information Icon' is self-explanatory as it clearly indicates it represents an icon for information.,The name reflects the calculation as the context shows it returns a static icon ('i').,"There are no abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name 'Information Icon' is self-explanatory as it clearly indicates it represents an icon for information. | Name Clarity: The name reflects the calculation as the context shows it returns a static icon ('i'). | Abbreviations: There are no abbreviations in the name, making it clear and understandable."
Calendar,Filters Applied Icon,"""🗸""",,warning,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name 'Filters Applied Icon' is self-explanatory as it clearly indicates it represents an icon for filters applied.,The name reflects the calculation as the context shows it returns a static icon ('🗸').,"There are no abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name 'Filters Applied Icon' is self-explanatory as it clearly indicates it represents an icon for filters applied. | Name Clarity: The name reflects the calculation as the context shows it returns a static icon ('🗸'). | Abbreviations: There are no abbreviations in the name, making it clear and understandable."
Account Planning,# of Priorities w/ Pipeline,"CALCULATE([# of Priorities] 
,KEEPFILTERS('Account Planning'[Attached To Opportunity] = ""Yes"")
,KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))",,good,No,,No,,Yes,# of priorities,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (166 characters); Well-formatted with line breaks,calculated_measure,Formula follows measure complexity best practices,Yes,"Referenced by 2 measure(s): % of Priorities w/ Pipeline, # Plans with Opportunities",,The name '# of Priorities w/ Pipeline' is self-explanatory as it indicates it calculates the count of priorities associated with a pipeline.,The name reflects the calculation as the context shows it counts priorities filtered by pipeline-related conditions.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (166 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 2 measure(s): % of Priorities w/ Pipeline, # Plans with Opportunities | Self-Explanatory: The name '# of Priorities w/ Pipeline' is self-explanatory as it indicates it calculates the count of priorities associated with a pipeline. | Name Clarity: The name reflects the calculation as the context shows it counts priorities filtered by pipeline-related conditions. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,% of Priorities w/ Pipeline,"CALCULATE(DIVIDE([# of Priorities w/ Pipeline],[# of Priorities]),KEEPFILTERS(Opportunity[ParentingLevel Oppties]=""TopParentOppties""))",,good,No,,No,,Yes,"# of priorities, # of priorities w/ pipeline",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (134 characters); Single-line format reduces readability,ratio_percentage,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",No,Not referenced by any other measures in the model,,The name '% of Priorities w/ Pipeline' is self-explanatory as it indicates it calculates the percentage of priorities associated with a pipeline.,The name reflects the calculation as the context shows it divides the count of priorities with a pipeline by the total count of priorities.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Complexity: Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (134 characters); Single-line format reduces readability | Complexity Action: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n) | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% of Priorities w/ Pipeline' is self-explanatory as it indicates it calculates the percentage of priorities associated with a pipeline. | Name Clarity: The name reflects the calculation as the context shows it divides the count of priorities with a pipeline by the total count of priorities. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,# of Account Plans,"CALCULATE (SUMX (VALUES ( 'Account'[AccountPlanID] ),1),Account[Account Plan Attached] = ""Yes"")",,good,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting,,Formula follows measure complexity best practices,Yes,"Referenced by 16 measure(s): % Accounts w/ Active Plan, % Accounts w/ No Plan, % Accounts w/ Inactive Plan and 13 more",,The name '# of Account Plans' is self-explanatory as it indicates it calculates the count of account plans.,The name reflects the calculation as the context shows it counts account plans attached to accounts.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 16 measure(s): % Accounts w/ Active Plan, % Accounts w/ No Plan, % Accounts w/ Inactive Plan and 13 more | Self-Explanatory: The name '# of Account Plans' is self-explanatory as it indicates it calculates the count of account plans. | Name Clarity: The name reflects the calculation as the context shows it counts account plans attached to accounts. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,# of Priorities,"SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ",,good,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting,,Formula follows measure complexity best practices,Yes,"Referenced by 5 measure(s): # of Priorities w/ Pipeline, % of Priorities w/ Pipeline, Linked to Objectives and 2 more",,The name '# of Priorities' is self-explanatory as it indicates it calculates the count of priorities.,The name reflects the calculation as the context shows it counts priorities based on their IDs.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 5 measure(s): # of Priorities w/ Pipeline, % of Priorities w/ Pipeline, Linked to Objectives and 2 more | Self-Explanatory: The name '# of Priorities' is self-explanatory as it indicates it calculates the count of priorities. | Name Clarity: The name reflects the calculation as the context shows it counts priorities based on their IDs. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,% Accounts w/ Active Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""Active Plan"" )
    )
RETURN
    DIVIDE( Numerator, [# of Account Plans] )",,good,No,,No,,Yes,# of account plans,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (183 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Active Plan' is self-explanatory as it indicates it calculates the percentage of accounts with an active plan.,The name reflects the calculation as the context shows it divides the count of accounts with an active plan by the total count of account plans.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Complexity: Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (183 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Active Plan' is self-explanatory as it indicates it calculates the percentage of accounts with an active plan. | Name Clarity: The name reflects the calculation as the context shows it divides the count of accounts with an active plan by the total count of account plans. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,% Accounts w/ No Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""No Plan"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans] )",,warning,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (180 characters); Well-formatted with line breaks,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ No Plan' is self-explanatory as it indicates it calculates the percentage of accounts with no plan.,The name reflects the calculation as the context shows it divides the count of accounts with no plan by the total count of account plans.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.58,2.0,0.79,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (180 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ No Plan' is self-explanatory as it indicates it calculates the percentage of accounts with no plan. | Name Clarity: The name reflects the calculation as the context shows it divides the count of accounts with no plan by the total count of account plans. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,% Accounts w/ Inactive Plan,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status]  = ""Inactive Plan"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans],"""" )",,warning,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (190 characters); Well-formatted with line breaks,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Inactive Plan' is self-explanatory as it indicates it calculates the percentage of accounts with an inactive plan.,The name reflects the calculation as the context shows it divides the count of accounts with an inactive plan by the total count of account plans.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.58,2.0,0.79,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (190 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Inactive Plan' is self-explanatory as it indicates it calculates the percentage of accounts with an inactive plan. | Name Clarity: The name reflects the calculation as the context shows it divides the count of accounts with an inactive plan by the total count of account plans. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,% Accounts w/ Plan Close to Inactive,"VAR Numerator =
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Status] = ""Plan Close to Inactive"" )
    )
RETURN
    DIVIDE ( Numerator, [# of Account Plans],"""" )",,warning,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (198 characters); Well-formatted with line breaks,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Plan Close to Inactive' is self-explanatory as it indicates it calculates the percentage of accounts with a plan close to becoming inactive.,The name reflects the calculation as the context shows it divides the count of accounts with a plan close to inactive by the total count of account plans.,"There are no problematic abbreviations in the name, making it clear and understandable.",0.2,0.2,0.2,0.2,0.0,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.58,2.0,0.79,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (198 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Plan Close to Inactive' is self-explanatory as it indicates it calculates the percentage of accounts with a plan close to becoming inactive. | Name Clarity: The name reflects the calculation as the context shows it divides the count of accounts with a plan close to inactive by the total count of account plans. | Abbreviations: There are no problematic abbreviations in the name, making it clear and understandable."
Account Planning,# Plans with Opportunities,"CALCULATE (
    [# of Account Plans],
    FILTER (
        VALUES ( 'Account'[AccountPlanID] ),
        [# of Priorities w/ Pipeline] > 0
    )
)",,good,No,,No,,Yes,"# of account plans, # of priorities w/ pipeline",Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (145 characters); Well-formatted with line breaks,,Replace division operator (/) with DIVIDE() function for error handling,Yes,Referenced by 1 measure(s): % Accounts w/ Plan w/ Oppty,,The name '# Plans with Opportunities' is self-explanatory as it clearly indicates it counts plans associated with opportunities.,"The name reflects the calculation, which filters account plans to include only those with priorities linked to a pipeline.",There are no problematic abbreviations in the name. The use of '#' is universally understood to mean 'number of'.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (145 characters); Well-formatted with line breaks | Complexity Action: Replace division operator (/) with DIVIDE() function for error handling | Pattern Usage: Referenced by 1 measure(s): % Accounts w/ Plan w/ Oppty | Self-Explanatory: The name '# Plans with Opportunities' is self-explanatory as it clearly indicates it counts plans associated with opportunities. | Name Clarity: The name reflects the calculation, which filters account plans to include only those with priorities linked to a pipeline. | Abbreviations: There are no problematic abbreviations in the name. The use of '#' is universally understood to mean 'number of'."
Account Planning,% Accounts w/ Plan w/ Oppty,"DIVIDE ( [# Plans with Opportunities], [# of Account Plans],"""" )",,warning,No,,No,,Yes,"# of account plans, # plans with opportunities",Medium,Medium complexity due to moderate business logic or formatting,,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Plan w/ Oppty' is self-explanatory as it indicates it calculates the percentage of accounts with plans linked to opportunities.,"The name reflects the calculation, which divides the number of plans with opportunities by the total number of account plans.",There are no problematic abbreviations. 'w/' and 'Oppty' are common and widely understood abbreviations.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Plan w/ Oppty' is self-explanatory as it indicates it calculates the percentage of accounts with plans linked to opportunities. | Name Clarity: The name reflects the calculation, which divides the number of plans with opportunities by the total number of account plans. | Abbreviations: There are no problematic abbreviations. 'w/' and 'Oppty' are common and widely understood abbreviations."
Account Planning,% Accounts w/ Strategic or Full Plan,"
    DIVIDE ( [# Accounts w/ Strategic or Full Plan], [# of Account Plans],"""")",,warning,No,,No,,Yes,"# accounts w/ strategic or full plan, # of account plans",Medium,Medium complexity due to moderate business logic or formatting,,Replace division operator (/) with DIVIDE() function for error handling,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it calculates the percentage of accounts with either a strategic or full plan.,"The name reflects the calculation, which divides the number of accounts with strategic or full plans by the total number of account plans.",There are no problematic abbreviations. 'w/' is a common abbreviation for 'with'.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Complexity: Medium complexity due to moderate business logic or formatting | Complexity Action: Replace division operator (/) with DIVIDE() function for error handling | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it calculates the percentage of accounts with either a strategic or full plan. | Name Clarity: The name reflects the calculation, which divides the number of accounts with strategic or full plans by the total number of account plans. | Abbreviations: There are no problematic abbreviations. 'w/' is a common abbreviation for 'with'."
Account Planning,# Accounts w/ Strategic or Full Plan,"
    CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Plan Type] IN {""0-Strategic"",""1-Full""} )
    )",,good,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (125 characters); Well-formatted with line breaks,,Formula follows measure complexity best practices,Yes,Referenced by 1 measure(s): % Accounts w/ Strategic or Full Plan,,The name '# Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it counts accounts with either a strategic or full plan.,"The name reflects the calculation, which filters account plans to include only those with strategic or full plan types.",There are no problematic abbreviations. The use of '#' and 'w/' are widely understood.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (125 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 1 measure(s): % Accounts w/ Strategic or Full Plan | Self-Explanatory: The name '# Accounts w/ Strategic or Full Plan' is self-explanatory as it indicates it counts accounts with either a strategic or full plan. | Name Clarity: The name reflects the calculation, which filters account plans to include only those with strategic or full plan types. | Abbreviations: There are no problematic abbreviations. The use of '#' and 'w/' are widely understood."
Account Planning,# Plans Manager Reviewed (last 6 months),"CALCULATE (
  [# of Account Plans],
  FILTER( 'Account','Account'[Manager Reviewed Date] >= (TODAY()-180)))",,good,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (107 characters); Moderate function nesting (4 nested functions); Well-formatted with line breaks,calculated_measure,Formula follows measure complexity best practices,Yes,Referenced by 1 measure(s): % Plans Manager Reviewed (last 6 months),,The name '# Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it counts plans reviewed by managers in the last six months.,"The name reflects the calculation, which filters account plans based on the manager-reviewed date within the last 180 days.",There are no problematic abbreviations. The name is clear and descriptive.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (107 characters); Moderate function nesting (4 nested functions); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 1 measure(s): % Plans Manager Reviewed (last 6 months) | Self-Explanatory: The name '# Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it counts plans reviewed by managers in the last six months. | Name Clarity: The name reflects the calculation, which filters account plans based on the manager-reviewed date within the last 180 days. | Abbreviations: There are no problematic abbreviations. The name is clear and descriptive."
Account Planning,% Plans Manager Reviewed (last 6 months),"
    DIVIDE([# Plans Manager Reviewed (last 6 months)], [# of Account Plans],"""")",,good,No,,No,,Yes,"# of account plans, # plans manager reviewed (last 6 months)",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it calculates the percentage of plans reviewed by managers in the last six months.,"The name reflects the calculation, which divides the number of plans reviewed by managers in the last six months by the total number of account plans.",There are no problematic abbreviations. The name is clear and descriptive.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Complexity: Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Plans Manager Reviewed (last 6 months)' is self-explanatory as it indicates it calculates the percentage of plans reviewed by managers in the last six months. | Name Clarity: The name reflects the calculation, which divides the number of plans reviewed by managers in the last six months by the total number of account plans. | Abbreviations: There are no problematic abbreviations. The name is clear and descriptive."
Account Planning,# Accounts w/ Stakeholder Map,"CALCULATE (
        [# of Account Plans],
        KEEPFILTERS ( 'Account'[Has Stakeholder] = ""Yes"" )
    )",,good,No,,No,,Yes,# of account plans,Medium,Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (106 characters); Well-formatted with line breaks,,Formula follows measure complexity best practices,Yes,Referenced by 1 measure(s): % Accounts w/ Stakeholder Map,,The name '# Accounts w/ Stakeholder Map' is self-explanatory as it indicates it counts accounts with a stakeholder map.,"The name reflects the calculation, which filters account plans to include only those with a stakeholder map.",There are no problematic abbreviations. The use of '#' and 'w/' are widely understood.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Moderate length expression (106 characters); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Referenced by 1 measure(s): % Accounts w/ Stakeholder Map | Self-Explanatory: The name '# Accounts w/ Stakeholder Map' is self-explanatory as it indicates it counts accounts with a stakeholder map. | Name Clarity: The name reflects the calculation, which filters account plans to include only those with a stakeholder map. | Abbreviations: There are no problematic abbreviations. The use of '#' and 'w/' are widely understood."
Account Planning,% Accounts w/ Stakeholder Map,"
    DIVIDE( [# Accounts w/ Stakeholder Map], [# of Account Plans],"""")",,good,No,,No,,Yes,"# accounts w/ stakeholder map, # of account plans",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Accounts w/ Stakeholder Map' is self-explanatory as it indicates it calculates the percentage of accounts with a stakeholder map.,"The name reflects the calculation, which divides the number of accounts with a stakeholder map by the total number of account plans.",There are no problematic abbreviations. The use of 'w/' is widely understood.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Complexity: Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% Accounts w/ Stakeholder Map' is self-explanatory as it indicates it calculates the percentage of accounts with a stakeholder map. | Name Clarity: The name reflects the calculation, which divides the number of accounts with a stakeholder map by the total number of account plans. | Abbreviations: There are no problematic abbreviations. The use of 'w/' is widely understood."
Account Planning,% of Priorities w/ future Date,"
VAR Numerator = CALCULATE( [# of Active Priorities],
    KEEPFILTERS( 'Account Plan Priority'[Time Frame Date] > today() )
)        
                                                            
RETURN DIVIDE(Numerator,[# of Active Priorities],"""") ",,good,No,,No,,Yes,# of active priorities,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (248 characters); Moderate function nesting (4 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% of Priorities w/ future Date' is self-explanatory as it indicates it calculates the percentage of priorities with a future date.,"The name reflects the calculation, which divides the number of active priorities with a future date by the total number of active priorities.",There are no problematic abbreviations. The use of 'w/' is widely understood.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Complexity: Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (248 characters); Moderate function nesting (4 nested functions); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name '% of Priorities w/ future Date' is self-explanatory as it indicates it calculates the percentage of priorities with a future date. | Name Clarity: The name reflects the calculation, which divides the number of active priorities with a future date by the total number of active priorities. | Abbreviations: There are no problematic abbreviations. The use of 'w/' is widely understood."
Account Planning,Linked to Objectives,"var Num=CALCULATE([# of Priorities],'Account Planning'[CustomerObjectiveId] <> """",
    'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
    KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")
)
 Var Den=   CALCULATE([# of Priorities],'Account'[Plan Type] IN {""0-Strategic"",""1-Full""},
        KEEPFILTERS('Account Plan Priority'[Priority Status] = ""Active"")    )
 
RETURN DIVIDE(Num,Den)",,warning,No,,No,,Yes,# of priorities,Medium,Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (400 characters); Moderate function nesting (5 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name 'Linked to Objectives' is self-explanatory as it indicates it calculates the proportion of priorities linked to objectives.,"The name reflects the calculation, which divides the number of priorities linked to objectives by the total number of priorities.",There are no problematic abbreviations. The name is clear and descriptive.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Complexity: Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (400 characters); Moderate function nesting (5 nested functions); Well-formatted with line breaks | Complexity Action: Formula follows measure complexity best practices | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name 'Linked to Objectives' is self-explanatory as it indicates it calculates the proportion of priorities linked to objectives. | Name Clarity: The name reflects the calculation, which divides the number of priorities linked to objectives by the total number of priorities. | Abbreviations: There are no problematic abbreviations. The name is clear and descriptive."
Account Planning,Modified On,"IF(MAX('Account'[Days Since Modified])=BLANK(),BLANK(),IF(MAX('Account'[Days Since Modified])>30,0,1))",,issue,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (102 characters); Moderate function nesting (6 nested functions); Single-line format reduces readability",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'Modified On' is self-explanatory as it indicates it relates to the modification date of an account.,"The name reflects the calculation, which checks if the account was modified within the last 30 days.",There are no problematic abbreviations. The name is clear and descriptive.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7,"Complexity: High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (102 characters); Moderate function nesting (6 nested functions); Single-line format reduces readability | Complexity Action: CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability | Pattern Usage: Not referenced by any other measures in the model | Self-Explanatory: The name 'Modified On' is self-explanatory as it indicates it relates to the modification date of an account. | Name Clarity: The name reflects the calculation, which checks if the account was modified within the last 30 days. | Abbreviations: There are no problematic abbreviations. The name is clear and descriptive."
